song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,year
1VdZ0vKfR5jneCmWIUAMxK,84.996,audio_features,-9.918,1,0.0367,0.18,0.407,0.642,0.289,0.669,0.0,2011
3mHO1J6kfiArjBo1zhLFGP,120.973,audio_features,-5.262,0,0.0353,0.206,0.344,0.694,0.649,0.303,2.41e-05,2011
61LtVmmkGr8P9I2tSPvdpf,85.013,audio_features,-4.981,1,0.141,0.0939,0.512,0.846,0.438,0.2,9.43e-05,2011
1OJxI8lIWRqBvouJxW1nzN,74.011,audio_features,-23.72,1,0.0398,0.104,0.0387,0.329,0.0141,0.921,0.919,2011
1acjIzGS1YUrx6nSuktnqU,108.881,audio_features,-11.114,1,0.0787,0.181,0.255,0.437,0.252,0.664,0.908,2011
07pkQLjLQFFukRAYHSgoxX,90.038,audio_features,-4.203,1,0.0308,0.279,0.478,0.62,0.851,0.0105,4.53e-06,2011
1nwkSqzTyXBk6XF796EOav,79.102,audio_features,-5.397,1,0.334,0.217,0.738,0.712,0.759,0.0161,0.0808,2011
7B6m8tHAYZsOKOKMU5SR2n,169.902,audio_features,-4.0,1,0.0783,0.0871,0.918,0.581,0.856,0.183,0.0,2011
1tAutlhI9FwnKn7fVgmd5P,127.885,audio_features,-3.727,1,0.0285,0.157,0.402,0.608,0.614,0.227,3.82e-06,2011
3sP3c86WFjOzHHnbhhZcLA,123.008,audio_features,-3.218,1,0.0487,0.144,0.569,0.651,0.695,0.23,0.0,2011
3m8CQnnfJJp4eQMWWl3zay,132.89,audio_features,-7.98,0,0.297,0.198,0.234,0.451,0.632,0.0114,0.0,2011
3C0nOe05EIt1390bVABLyN,130.0,audio_features,-5.194,0,0.0496,0.0691,0.575,0.73,0.777,0.105,0.000478,2011
4bDPr2VAjcfgUDmN9dGOC3,123.387,audio_features,-4.133,1,0.0423,0.267,0.37,0.48,0.808,0.0259,0.0,2011
6rbhWExtuchhpLC5fHnB8n,140.889,audio_features,-5.589,0,0.0418,0.105,0.266,0.744,0.672,0.187,0.000123,2011
2ySc7XpO3sdt01UG986MwE,169.859,audio_features,-10.37,1,0.163,0.101,0.464,0.558,0.535,0.643,0.0,2011
4RL77hMWUq35NYnPLXBpih,166.467,audio_features,-8.485,1,0.051,0.118,0.169,0.379,0.29,0.952,0.00106,2011
1uXbwHHfgsXcUKfSZw5ZJ0,127.091,audio_features,-4.237,1,0.143,0.372,0.759,0.732,0.899,0.00496,4.64e-05,2011
3xpdefOloYCBXd3UR6MVyM,188.606,audio_features,-6.509,1,0.0848,0.109,0.771,0.392,0.702,0.137,0.0,2011
4lY95OMGb9WxP6IYut64ir,107.486,audio_features,-4.168,1,0.0358,0.105,0.221,0.527,0.804,0.0104,0.0,2011
0BKXZkU8oGad58MyTFyFXu,135.987,audio_features,-5.682,1,0.0649,0.224,0.375,0.721,0.738,0.00222,0.0,2011
1rv46mRwDqMEhOBZ7vODg3,92.896,audio_features,-11.274,1,0.0338,0.343,0.355,0.331,0.223,0.88,5.92e-06,2011
4YKAOXyqkKZ5gOZR0AmVMN,164.17,audio_features,-6.586,1,0.0901,0.209,0.785,0.535,0.56,0.287,0.0,2011
5fqjfiMOFapIb8uFcxBStH,110.908,audio_features,-17.597,1,0.0527,0.0594,0.0764,0.433,0.0286,0.961,0.0102,2011
5TzoqLAFczwhUMrjNlWITI,121.943,audio_features,-6.442,1,0.034,0.109,0.275,0.595,0.667,0.296,0.0,2011
1tinoQpYXzpZDrb0BjK1e7,147.712,audio_features,-25.836,1,0.0432,0.0835,0.643,0.616,0.035,0.996,0.939,2011
3Z6RaTSHc5PrpQL3DcvGW4,139.832,audio_features,-4.386,1,0.243,0.124,0.378,0.462,0.848,0.0976,0.0,2011
2ye9iWj5V4g6k6HFeTTAKa,75.033,audio_features,-10.441,0,0.0502,0.1,0.0967,0.466,0.403,0.59,9.51e-05,2011
0JNdS1n0ifOP25XvhwAMgM,127.952,audio_features,-6.544,1,0.0401,0.11,0.361,0.581,0.772,0.000343,0.0191,2011
4NsPgRYUdHu2Q5JRNgXYU5,87.971,audio_features,-25.164,1,0.0446,0.103,0.197,0.642,0.01,0.992,0.945,2011
7Ld6hA2qsLEXPn39FfuHwb,115.209,audio_features,-12.618,1,0.0335,0.0865,0.349,0.596,0.287,0.791,4.44e-05,2011
2c5Isyd07hWsl7AQia2Dig,119.149,audio_features,-3.804,1,0.281,0.246,0.338,0.615,0.871,0.0388,0.0,2011
1qjl8UJtWTHrk4SFpwftSN,141.733,audio_features,-5.774,1,0.0363,0.109,0.349,0.441,0.644,0.56,0.0,2011
0obBFrPYkSoBJbvHfUIhkv,130.021,audio_features,-4.225,1,0.316,0.191,0.795,0.707,0.861,0.1,0.0,2011
6FlNxt8Mw5ki0Ccjt2mNWJ,134.061,audio_features,-16.841,1,0.0374,0.108,0.583,0.532,0.153,0.886,0.0,2011
5mvKuE9Lf9ARVXVXA32kK9,175.038,audio_features,-3.944,1,0.182,0.277,0.685,0.638,0.831,0.0281,3.06e-06,2011
1ONC00cKNdFgKiATMtcxEc,145.985,audio_features,-5.204,0,0.0908,0.281,0.97,0.725,0.898,0.341,9.82e-06,2011
3n263SWk3jGYfGMxHIRukn,95.333,audio_features,-9.125,1,0.0292,0.286,0.36,0.369,0.514,0.423,0.000191,2011
6xwhCiWXREsAIQVZqHswVw,83.68,audio_features,-22.923,1,0.0426,0.0662,0.116,0.206,0.0154,0.98,0.636,2011
5rLi8B8qgk6qThwRnKHW2P,124.113,audio_features,-4.18,0,0.0556,0.103,0.0794,0.436,0.893,0.000362,0.0,2011
6sREV6MpLHTqcOmBK5mvYF,92.028,audio_features,-4.582,1,0.0511,0.486,0.669,0.515,0.857,1.25e-05,0.0954,2011
4KZAsdL0PeGvmPbSr0hyG4,119.98,audio_features,-6.735,1,0.0356,0.64,0.51,0.662,0.797,0.000141,0.0508,2011
4WEuEfFiczWxblHyuucSBL,81.024,audio_features,-5.742,0,0.282,0.283,0.538,0.695,0.827,0.179,0.0,2011
4CHLYbx8NB1LUn5WqT0SzV,79.932,audio_features,-6.618,1,0.0542,0.174,0.679,0.622,0.711,0.0457,0.0,2011
4DTrKnvkHtwQN6kBu4XXIF,141.986,audio_features,-4.002,1,0.0673,0.249,0.457,0.518,0.861,0.0277,1.42e-06,2011
2abHKI9Oox4NBEhOh3HMbq,95.978,audio_features,-6.117,1,0.0327,0.231,0.911,0.63,0.86,0.00115,1.19e-06,2011
70ATm56tH7OrQ1zurYssz0,155.826,audio_features,-4.521,1,0.452,0.306,0.397,0.594,0.946,0.0869,0.0,2011
4oy98QoABnGKpvapDkI525,155.476,audio_features,-6.044,0,0.0285,0.132,0.211,0.353,0.446,0.95,1.35e-05,2011
6j7hih15xG2cdYwIJnQXsq,142.051,audio_features,-4.592,1,0.0544,0.181,0.364,0.63,0.894,0.255,0.0,2011
3CgZCQyuyxHRMWB9BTwmni,160.048,audio_features,-8.183,1,0.0881,0.0731,0.711,0.653,0.668,0.00116,0.00269,2011
3rTnGUeDrnZV22DvRuUuXr,147.911,audio_features,-10.514,1,0.0308,0.0935,0.0754,0.437,0.229,0.221,0.0599,2011
6i6cWTCYBOKEdJnWjzm2yk,91.77,audio_features,-3.974,1,0.325,0.289,0.67,0.61,0.856,0.0879,0.0,2011
7rIhp6EWLNtM8qFIQruJPT,162.831,audio_features,-19.278,1,0.0303,0.076,0.333,0.31,0.146,0.99,0.261,2011
725NSbIej5lP3GfhLC7So3,200.215,audio_features,-3.808,1,0.175,0.102,0.676,0.363,0.933,0.000105,2.09e-06,2011
0w9LJae3sVlZlH2CnxTInF,151.977,audio_features,-5.043,1,0.0314,0.405,0.543,0.483,0.844,0.00481,7.29e-05,2011
2Gnsof1hvZzjE1xdLRpjtf,185.516,audio_features,-10.291,1,0.306,0.179,0.584,0.489,0.57,0.759,2.1e-06,2011
2G2YzndIA6jeWFPBXhUjh5,129.657,audio_features,-7.032,1,0.042,0.0921,0.818,0.511,0.769,0.181,0.0,2011
3l1ZanpJ3jFQZMqATizqfE,95.033,audio_features,-6.725,1,0.0244,0.147,0.476,0.745,0.61,0.173,0.000626,2011
6wN4nT2qy3MQc098yL3Eu9,73.987,audio_features,-5.109,1,0.11,0.0787,0.217,0.692,0.736,0.0324,0.0,2011
09ZcYBGFX16X8GMDrvqQwt,173.794,audio_features,-4.78,1,0.0287,0.183,0.358,0.396,0.629,0.0328,0.0,2011
0mFSV2Bawz8i9wnlc9eYme,104.033,audio_features,-3.653,1,0.0261,0.155,0.526,0.629,0.85,0.00802,0.0284,2011
78ML3F5Lz3KiNkpnFAaR3q,146.46,audio_features,-2.592,1,0.122,0.43,0.611,0.474,0.948,0.0223,0.0,2011
0fxpHpK3aw2nFWII6yveDD,145.22,audio_features,-8.085,1,0.0274,0.544,0.367,0.431,0.485,0.452,0.0,2011
2Tc9VznHtQUmfOgE3L1RdN,192.021,audio_features,-3.533,0,0.315,0.118,0.466,0.394,0.975,0.00151,0.0,2011
5Fli1xRi01bvCjsZvKWro0,110.024,audio_features,-3.511,1,0.0458,0.167,0.764,0.632,0.908,0.00762,0.000172,2011
5ubHAQtKuFfiG4FXfLP804,159.701,audio_features,-8.48,1,0.0992,0.13,0.565,0.592,0.637,0.562,0.0,2011
0Oe49j06Bjrxs8PltuVeaW,130.007,audio_features,-6.346,1,0.0792,0.142,0.444,0.758,0.686,0.0848,0.00127,2011
7vWaeCBcobKgzJgbOl23KU,184.977,audio_features,-4.334,1,0.122,0.0677,0.888,0.681,0.833,0.179,0.0,2011
2QD4C6RRHgRNRAyrfnoeAo,130.072,audio_features,-1.702,0,0.0535,0.331,0.802,0.691,0.921,0.174,0.0,2011
0sQkMsh3ojWIw7CIGsXArG,129.95,audio_features,-6.47,0,0.0274,0.133,0.157,0.523,0.476,0.187,0.00117,2011
2uhEKg8kIzpdvz4gyy6x8W,80.401,audio_features,-9.941,1,0.151,0.119,0.341,0.545,0.485,0.3,0.00137,2011
4FkgULes13bk2eHrsJg4q9,103.029,audio_features,-4.806,1,0.0387,0.112,0.558,0.562,0.878,0.0539,0.0,2011
2QVmiA93GVhWNTWQctyY1K,108.915,audio_features,-11.276,1,0.0339,0.0628,0.084,0.226,0.261,0.0301,0.0677,2011
1gNcPHAiVIQZmqJFJdt3ti,117.793,audio_features,-22.499,0,0.0873,0.104,0.342,0.68,0.00713,0.992,0.711,2011
1PXsUXSM3LF2XNSkmIldPb,95.163,audio_features,-7.514,1,0.0418,0.106,0.487,0.365,0.466,0.161,6.68e-06,2011
1QBwk6GTCxVdC2hoSw9tlM,167.579,audio_features,-5.551,0,0.367,0.834,0.303,0.417,0.887,0.0786,0.0,2011
7K7E7LKK51PezScgsvVg9Y,147.148,audio_features,-41.766,0,0.0379,0.0774,0.0376,0.129,0.00376,0.993,0.382,2011
2kebNtlS7DqWE54Z66FZIt,90.009,audio_features,-5.216,1,0.0366,0.145,0.806,0.67,0.786,0.0418,0.0,2011
5GYbkDveRD2I8M5ZJ14hWn,97.048,audio_features,-5.063,1,0.0652,0.295,0.632,0.739,0.807,0.0181,0.0,2011
0QTUoI90fBFdKkd4h8fsOu,141.98,audio_features,-5.842,1,0.0972,0.432,0.499,0.561,0.826,0.00289,0.0,2011
1pWteqawoaGuNc1UzScstI,89.991,audio_features,-5.672,1,0.0234,0.188,0.61,0.605,0.651,0.0161,0.000294,2011
6zfczP87XO2SxWlQtnjFNa,84.947,audio_features,-7.792,0,0.0415,0.0837,0.504,0.638,0.535,0.623,0.0391,2011
1Fwj0wThn3kTg8D7KgWdsU,48.637,audio_features,-11.356,1,0.0463,0.593,0.0723,0.194,0.376,0.11,0.386,2011
3lBRNqXjPp2j3JMTCXDTNO,99.05,audio_features,-4.056,1,0.0324,0.0894,0.298,0.546,0.649,0.143,1.55e-05,2011
0SuG9kyzGRpDqrCWtgD6Lq,116.068,audio_features,-9.864,1,0.0461,0.112,0.11,0.526,0.328,0.694,0.0,2011
29csiYMOfBmLmGwxmISrMy,139.939,audio_features,-3.515,1,0.0375,0.112,0.267,0.591,0.672,0.622,0.0,2011
7Lmwj2fe8MpGXypOuLGO2C,172.126,audio_features,-5.996,1,0.0306,0.103,0.376,0.497,0.701,0.0507,0.0,2011
3CAX47TnPqTujLIQTw8nwI,129.57,audio_features,-10.836,1,0.033,0.162,0.224,0.401,0.364,0.45,0.0503,2011
5zpDHEU12zATwLGvozxPw2,90.268,audio_features,-8.327,1,0.245,0.119,0.144,0.676,0.695,0.352,0.0,2011
1QUpqu8865jfasDr8M3IKN,139.028,audio_features,-7.445,1,0.0267,0.11,0.161,0.421,0.407,0.309,0.000961,2011
3tTpvK7QgjjQCKGnHt5xn3,139.63,audio_features,-6.837,0,0.36,0.0768,0.583,0.415,0.831,0.193,0.0,2011
6T689Jvh5KrSXyaPtUWZtQ,107.987,audio_features,-5.294,1,0.0298,0.183,0.711,0.696,0.734,0.0485,0.0,2011
1FSWSs9CL01RCYxXtm08Rf,163.984,audio_features,-5.922,0,0.0589,0.0811,0.964,0.672,0.748,0.305,0.0,2011
6kp8F9FpHXzjga2MeRDSG8,129.968,audio_features,-4.193,0,0.0395,0.322,0.614,0.58,0.877,0.00122,0.0,2011
5FIp4LrsffxiHLhmmpCbCx,147.93,audio_features,-5.603,1,0.0337,0.0876,0.288,0.536,0.65,0.282,1.16e-06,2011
0LohatbcUXRauoeMlR1jnS,125.054,audio_features,-3.686,1,0.0609,0.0241,0.591,0.728,0.858,0.0403,4.26e-06,2011
2ZAx6NDhX2yE5aL5ueEQgY,127.004,audio_features,-4.165,0,0.0511,0.14,0.781,0.72,0.925,0.0276,0.000238,2011
5GOqOUVv7vk0jWDdNToHtA,94.523,audio_features,-7.759,0,0.045,0.347,0.453,0.669,0.663,0.169,0.0,2011
2vzbU9nlpIMYxlt0FucOHi,95.921,audio_features,-5.119,1,0.0362,0.348,0.727,0.532,0.88,0.00135,0.0,2011
2lD6AoA8qf2t4Dkf2TcmNK,178.012,audio_features,-6.281,1,0.409,0.199,0.628,0.52,0.807,0.24,0.00257,2011
6cfVDaIdvDtYH91RqC6Wox,155.983,audio_features,-5.271,1,0.345,0.137,0.577,0.607,0.869,0.781,0.0,2011
1Hb1IJ9bBCa6wo3fRtexnJ,105.111,audio_features,-5.756,1,0.0295,0.0711,0.132,0.457,0.613,0.00463,0.000406,2011
4VbDJMkAX3dWNBdn3KH6Wx,126.968,audio_features,-4.905,0,0.0536,0.109,0.736,0.67,0.876,0.0127,0.00302,2011
6VRhkROS2SZHGlp0pxndbJ,110.026,audio_features,-2.302,1,0.196,0.317,0.576,0.716,0.972,0.0145,3.22e-05,2011
6cC9RY7MoUx5z3aHjDTNI6,145.197,audio_features,-3.262,1,0.0371,0.383,0.253,0.461,0.73,0.295,4.31e-06,2011
1umKFpJdXDtquGCz4oBVDJ,62.962,audio_features,-6.649,1,0.0275,0.0653,0.541,0.435,0.605,0.0682,0.00695,2011
5YTtTbqxUzJHD3CpbNHerP,95.981,audio_features,-5.942,1,0.0346,0.218,0.588,0.629,0.793,0.00952,1.15e-06,2011
0eI19vR5WZ12fuYcEFUVkw,129.999,audio_features,-5.613,1,0.0399,0.198,0.612,0.516,0.905,0.000479,0.0,2011
5kIcrM3QVD4BQPFMszQnU1,151.97,audio_features,-6.886,1,0.0363,0.15,0.127,0.479,0.477,0.127,0.0,2011
0T0wSag4yiG1UB3jc2Z5Px,148.067,audio_features,-10.736,1,0.0405,0.0828,0.853,0.697,0.673,0.7,0.0,2011
1F6BAyY4iIzHiZCnUIZDbn,144.007,audio_features,-4.813,1,0.0294,0.119,0.902,0.593,0.577,0.454,0.0,2011
4Ar3oSp4bAw5gz22F70GM7,131.98,audio_features,-20.962,0,0.0372,0.138,0.142,0.461,0.158,0.935,0.622,2011
7sjwaBQ6M3aVigYfBjm1sL,79.092,audio_features,-2.09,1,0.271,0.604,0.331,0.37,0.87,0.0415,0.0,2011
4HpIh5wWfkq5sSuCLLSwYR,190.747,audio_features,-4.645,1,0.0613,0.136,0.149,0.111,0.843,4.02e-06,0.409,2011
4fINc8dnfcz7AdhFYVA4i7,91.993,audio_features,-4.736,0,0.0605,0.104,0.345,0.668,0.718,0.0165,0.0,2011
6JOlNkT0QdHeZB0wPbI9IR,127.961,audio_features,-2.266,1,0.0593,0.575,0.412,0.705,0.794,0.0488,0.0,2011
4RROfcxQXFIwW0ugcZfdC4,112.018,audio_features,-16.702,0,0.064,0.0685,0.0374,0.771,0.179,0.971,0.811,2011
7us3ipdGdfe9jWnsLicgCV,181.085,audio_features,-13.877,1,0.0479,0.101,0.558,0.505,0.196,0.932,3.2e-05,2011
49rpdsNYJirTTf6p6mMvag,124.007,audio_features,-5.13,1,0.0519,0.387,0.402,0.546,0.837,0.00549,0.0,2011
7GkzY4rX5ChjsHM8JeBnU5,83.055,audio_features,-15.266,1,0.0357,0.108,0.0962,0.5,0.183,0.969,0.104,2011
0Tel1fmuCxEFV6wBLXsEdk,74.993,audio_features,-16.67,1,0.0498,0.0248,0.182,0.589,0.227,0.64,0.00469,2011
76Je5Wklky23mVoxiRszcN,137.107,audio_features,-5.131,1,0.0516,0.289,0.194,0.234,0.865,3.62e-05,0.000532,2011
74atKkOasLOVzvqB6mYgga,65.041,audio_features,-14.254,1,0.385,0.12,0.509,0.567,0.309,0.166,0.0,2011
5cCAZS9VhLGEDV4NCfieeg,130.002,audio_features,-6.55,1,0.0414,0.332,0.787,0.696,0.546,0.00379,3.8e-06,2011
0jOSpB2zK2O0SNxj8ZT5lp,156.054,audio_features,-5.653,1,0.0324,0.0854,0.0765,0.318,0.573,0.107,0.0,2011
2OXidlnDThZR3zf36k6DVL,142.881,audio_features,-5.826,1,0.0307,0.0998,0.332,0.593,0.639,0.446,0.0,2011
6rkAY9rk1NTFB94QxG3LJR,127.083,audio_features,-5.234,1,0.0476,0.0935,0.514,0.518,0.709,0.075,0.0,2011
1D9XLqQp2YYiOxrr5KLb8K,156.209,audio_features,-7.323,1,0.27,0.198,0.397,0.487,0.712,5.2e-05,0.0,2011
3Z3ZUu41QYobvrKr494Vjs,113.473,audio_features,-5.125,1,0.0274,0.129,0.719,0.782,0.762,0.474,1.01e-05,2011
54S3uCvfZauNw8lVCHZYYo,97.651,audio_features,-10.98,1,0.04,0.2,0.962,0.757,0.652,0.669,0.0246,2011
7gd01LMH2gBcoDngSt8sq9,114.974,audio_features,-4.725,1,0.037,0.11,0.349,0.67,0.676,0.0201,0.0,2011
2kzRSiyignH8yzPTrWvyPo,160.048,audio_features,-6.454,1,0.0623,0.443,0.769,0.653,0.711,0.109,0.0,2011
3ZAMtgYJFoHwJjFkhkXqKr,159.825,audio_features,-6.788,0,0.35,0.0828,0.739,0.787,0.73,0.0276,0.00157,2011
5sG3G54H21hNfd5etlheoe,134.876,audio_features,-4.16,0,0.0528,0.0759,0.444,0.387,0.94,0.00369,0.0,2011
0xXhgLXfEHnWJHVgRvFvdn,171.725,audio_features,-9.533,1,0.0281,0.142,0.432,0.422,0.267,0.86,0.0,2011
6u0x5ad9ewHvs3z6u9Oe3c,199.866,audio_features,-3.364,1,0.054,0.0676,0.588,0.35,0.775,0.00433,0.283,2011
0qkA0NU7cDKWkFXNGRcNaB,120.159,audio_features,-9.299,1,0.0436,0.172,0.3,0.533,0.501,0.143,0.000578,2011
4Cv5dkUBqepa0siwGREihD,140.858,audio_features,-5.588,0,0.0431,0.0766,0.264,0.735,0.679,0.18,0.000198,2011
4sK96UnGx3NjBaqvfTG2dm,126.043,audio_features,-4.311,0,0.0395,0.114,0.286,0.584,0.712,0.0112,1.05e-06,2011
38iU2jg98IZZEIJPrP7aWD,131.951,audio_features,-5.747,1,0.0665,0.202,0.45,0.693,0.705,0.0228,0.0,2011
4qEoqyPbLYnLOii6mKlIjI,139.968,audio_features,-5.006,0,0.0488,0.0742,0.218,0.562,0.768,0.00361,0.0,2011
2QtxlzvSBONjs1bDC34ixs,130.0,audio_features,-3.201,0,0.0445,0.0934,0.7,0.705,0.882,0.000369,1.16e-06,2011
40qGH4aiVeaFW7qIPCyTVa,139.978,audio_features,-6.659,1,0.0301,0.353,0.351,0.545,0.466,0.0381,0.0,2011
6NUROIqGH7i1wE056BtoWH,105.163,audio_features,-11.243,1,0.046,0.0676,0.936,0.934,0.259,0.789,0.000918,2011
3VCWhe7AtBrkhour9t6dq6,95.031,audio_features,-5.12,0,0.0266,0.361,0.667,0.708,0.708,0.316,0.0,2011
0osPX8TruIebOhKuG6GK8C,142.98,audio_features,-7.108,1,0.132,0.107,0.212,0.72,0.514,0.146,0.00713,2011
4HRa9ZWcmZ8JD7UySPu0wT,133.004,audio_features,-3.751,0,0.0753,0.0969,0.79,0.611,0.948,0.00183,0.0995,2011
66MXa8qDIQRtwuxuNtjNCu,90.077,audio_features,-10.634,1,0.0266,0.0914,0.298,0.558,0.299,0.622,0.0305,2011
429H8FvJH0sHJdD9D8s5ui,101.271,audio_features,-6.163,1,0.0629,0.149,0.949,0.744,0.893,0.352,9.14e-06,2011
6gJEFGfuWpuOHjhuj7ZlLj,127.548,audio_features,-5.352,1,0.0535,0.0622,0.914,0.743,0.879,0.0877,0.0,2011
20zQZVyUNPbq8kZACdgYrh,130.0,audio_features,-5.199,0,0.0479,0.069,0.591,0.73,0.777,0.108,0.000467,2011
2oyJMZrw1DGvvkT2NbCZ0Y,151.948,audio_features,-3.807,1,0.0288,0.0977,0.613,0.485,0.701,0.039,0.0,2011
5Ber68jZ7ytegr2UISEdb7,122.331,audio_features,-7.109,1,0.0517,0.0313,0.396,0.594,0.389,0.785,0.0,2011
4x79cjezqX3yd15rSrAVFF,74.97,audio_features,-22.465,1,0.0403,0.0484,0.0395,0.431,0.0573,0.883,0.609,2011
1nULBrlzWatdcjA2ZctIMv,109.054,audio_features,-7.08,1,0.0281,0.708,0.288,0.579,0.758,0.0731,0.00292,2011
2HrgY8IeC2nE5Hrr17jIii,111.556,audio_features,-12.292,1,0.034,0.114,0.21,0.308,0.337,0.796,0.91,2011
4RyjMERDcCJHTkFpXzgUw4,115.025,audio_features,-5.713,1,0.0304,0.0866,0.227,0.644,0.4,0.214,0.0,2011
116kG9vvdUtoprjYtToONt,130.013,audio_features,-3.376,1,0.0481,0.0771,0.663,0.623,0.869,0.00841,0.0,2011
0UeYCHOETPfai02uskjJ3x,124.944,audio_features,-6.195,1,0.0432,0.0868,0.425,0.636,0.72,0.0893,0.0178,2011
7cvkXf3AwPGT041PyOi5VX,110.002,audio_features,-6.062,1,0.0636,0.173,0.484,0.621,0.781,0.0321,0.0,2011
4u4JqBap9AgXwHMH90pKTl,180.008,audio_features,-5.892,0,0.0733,0.146,0.467,0.785,0.62,0.0523,0.0,2011
6sZv0ECT8cEW3oZtoCuVg4,83.009,audio_features,-7.083,1,0.269,0.125,0.761,0.813,0.563,0.0293,0.0,2011
0HeTasu9tMyqTFP7Exu6E7,118.818,audio_features,-3.154,1,0.0546,0.0332,0.856,0.858,0.675,0.547,0.0,2011
3axkNosdVQLZiq1HakuGhc,167.351,audio_features,-5.73,1,0.151,0.219,0.699,0.665,0.787,0.31,0.0,2011
4FsVB8msXzmemjJdTKUoal,191.964,audio_features,-3.5,1,0.0448,0.199,0.53,0.445,0.786,0.318,0.0,2011
0npGoOENjn7vVvIMmvWekQ,155.99,audio_features,-5.111,0,0.062,0.0798,0.534,0.527,0.796,0.017,0.0,2011
43dcCpx19I0R4zLr4KH1UC,154.974,audio_features,-5.306,1,0.0287,0.165,0.185,0.528,0.468,0.295,0.0,2011
66TxPMqbyDLJOusYH4o93n,102.28,audio_features,-5.024,0,0.286,0.256,0.339,0.503,0.856,0.0114,0.0,2011
6EAlFsajDK1PVgfhdJbS5Y,150.719,audio_features,-6.105,1,0.0822,0.811,0.655,0.471,0.585,0.786,0.0,2011
2gbCG4Rt9984UZ7Tc0dIFd,63.476,audio_features,-7.588,1,0.0319,0.126,0.642,0.628,0.484,0.469,1.23e-05,2011
53DB6LJV9B8sz0p1s6tlGS,125.358,audio_features,-5.473,1,0.192,0.0914,0.602,0.523,0.805,0.0524,0.0,2011
0dpok9LbD1eATa5XPMardF,77.516,audio_features,-4.472,1,0.111,0.112,0.423,0.59,0.819,0.0144,0.0,2011
6cAxSUPzHyywECgGSvoLyf,105.945,audio_features,-6.151,1,0.0267,0.113,0.695,0.668,0.781,0.0191,0.0,2011
2cZrrQMjB63c0iIugYH9zS,127.916,audio_features,-2.117,1,0.0648,0.758,0.294,0.61,0.906,0.00416,0.0,2011
2U8g9wVcUu9wsg6i7sFSv8,117.98,audio_features,-6.883,1,0.0396,0.171,0.333,0.425,0.732,0.00194,0.0103,2011
0aW7CSfoMBKBzLE7VerHyn,74.234,audio_features,-6.086,1,0.0325,0.219,0.376,0.374,0.657,0.0434,0.0,2011
4xRxYWgAtL6pzRz94GlZlA,155.948,audio_features,-10.079,0,0.205,0.343,0.793,0.556,0.702,0.517,0.0,2011
1DnVmFsTHw1hizKGauDgMv,130.398,audio_features,-8.853,1,0.0314,0.0844,0.814,0.687,0.533,0.573,6.43e-05,2011
0tXPhc8LvM4dPvoRwI66XQ,83.13,audio_features,-14.657,1,0.0315,0.159,0.141,0.282,0.101,0.934,5.05e-05,2011
6YYmoV9YbBefsspGmqFHbs,117.011,audio_features,-12.813,1,0.0546,0.0654,0.712,0.792,0.676,0.172,1.93e-05,2011
6xwak2gJxMwbLBEJVier7X,175.969,audio_features,-5.388,0,0.081,0.0531,0.626,0.489,0.887,0.00209,0.0,2011
2Au50d6aZrsYrbxQzDjjYW,81.192,audio_features,-22.08,1,0.0377,0.0757,0.098,0.211,0.0262,0.972,0.476,2011
3bfqkspKABT4pPicm6wC9F,130.034,audio_features,-4.289,1,0.0513,0.148,0.646,0.716,0.838,0.134,0.0,2011
14uvyd51Ha7FihKHlOtUig,185.977,audio_features,-3.445,0,0.151,0.0998,0.29,0.455,0.867,0.00428,5.01e-05,2011
4qBejt9FeqLI9blHI1Nq1x,122.945,audio_features,-5.914,1,0.0563,0.198,0.849,0.702,0.588,0.634,0.0,2011
42qh86p7TLXyumxSHn65kc,160.984,audio_features,-6.267,1,0.0509,0.169,0.719,0.648,0.593,0.0188,0.0,2011
7Lbm7AgXKNxz7M6HUsUx8O,167.129,audio_features,-6.67,1,0.101,0.0979,0.878,0.502,0.858,0.235,0.0,2011
1FRF0NHXBW4ecdulGkTzJY,119.933,audio_features,-8.145,0,0.274,0.274,0.84,0.959,0.524,0.316,0.0,2011
6F9nsukvVbVSVGPCjrnHW4,151.349,audio_features,-6.547,1,0.156,0.363,0.235,0.53,0.834,0.000283,0.0,2011
0U10zFw4GlBacOy9VDGfGL,127.985,audio_features,-4.485,1,0.0383,0.108,0.6,0.735,0.766,0.025,0.00138,2011
4o0YiMA52IzmOn5yIdIhu5,81.578,audio_features,-23.367,0,0.0399,0.0732,0.0395,0.217,0.00638,0.982,0.853,2011
6HTprulGfeFVrLLvfi3t8a,127.012,audio_features,-4.165,0,0.051,0.14,0.782,0.732,0.925,0.0276,0.000238,2011
77TT8Xvx637TpzV8kKGkUw,126.06,audio_features,-3.673,0,0.103,0.127,0.301,0.604,0.788,0.0678,0.153,2011
3zN4y4nvFxyPivkg4I6c6W,92.276,audio_features,-11.506,1,0.121,0.377,0.712,0.601,0.514,0.659,0.0238,2011
05XukYTsS9JIrzxNeQt05B,110.139,audio_features,-5.239,1,0.0521,0.267,0.463,0.541,0.903,0.000214,0.022,2011
7KhpibVe2E4JsQBZnnAoiv,89.86,audio_features,-9.193,1,0.0366,0.102,0.965,0.841,0.408,0.714,0.0,2011
6eFahAdQgABBj1XOM99cBG,101.002,audio_features,-5.458,1,0.0552,0.354,0.65,0.742,0.784,0.0308,0.0,2011
