artist_id,artist_genres,artist_popularity,year
35GL8Cu2GKTcHzKGi75xl5,"dance pop, r&b, talent show, urban contemporary",55,2008
2lolQgalUvZDfp5vvVtTYV,"adult standards, easy listening, lounge, vocal jazz",63,2008
2C6i0I5RiGzDKN9IAF8reh,"banda, musica mexicana, norteno",76,2008
2bA6fzP0lMAQ4kz6CF61w8,"classic oklahoma country, contemporary country, country, country road",65,2008
6deZN1bslXzeGvOLaLMOIF,"alternative metal, canadian rock, post-grunge",74,2008
3nFB4eMP5gdqee2eQb8nZb,"banda, musica chihuahuense, musica mexicana, norteno",68,2008
5wpEBloInversG3zp3CVAk,"ccm, christian alternative rock, christian music",57,2008
0h1zs4CTlU9D2QtgPxptUD,"cantautor, latin arena pop, latin pop",73,2008
5c4wQaXkNDqSOTjqX4ExAu,"banda, mariachi, musica mexicana, ranchera, regional mexicano femenil",66,2008
3Mcii5XWf6E0lrY3Uky4cA,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",71,2008
4xFUf1FHVy696Q1JQZMTRj,"classic oklahoma country, contemporary country, country, country dawn, country road, dance pop, pop",68,2008
4SsVbpTthjScTS7U2hmr1X,"latin hip hop, reggaeton, trap latino, urbano latino",81,2008
7aA592KWirLsnfb5ulGWvU,"alternative hip hop, detroit hip hop, escape room, hip hop, underground hip hop",61,2008
55Aa2cqylxrFIXC767Z865,"hip hop, new orleans rap, pop rap, rap, trap",83,2008
4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",83,2008
0tJDMMp9vT1q6zrPih0yFQ,"bachata, bachata dominicana, tropical",49,2008
1gBy768EZ5o8mWuZixbFHm,,38,2008
7hJcb9fa4alzcOq3EaNPoG,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",79,2008
2PpOrMC4P8PG2yi0S3ft0l,"musica mexicana, norteno",56,2008
1iTlOqIrZy8DlvCPJY2sjS,"album rock, dutch prog, dutch rock, nederpop",50,2008
0CEFCo8288kQU7mJi25s6E,"alternative metal, modern rock, post-grunge, rap metal, rap rock",65,2008
0YrtvWJMgSdVrk3SfNjTbx,"alternative rock, canadian indie, chamber pop, indie rock, indietronica, modern rock, seattle indie, washington indie",61,2008
2gya4YZQdto5OdF91ZdEzh,gospel,35,2008
3koiLjNrgRTNbOwViDipeA,"classic soul, motown, neo soul, northern soul, quiet storm, soul",71,2008
3AQRLZ9PuTAozP28Skbq8V,"celtic rock, pop",71,2008
1Ffb6ejR6Fe5IamqA5oRUF,"melodic metalcore, metalcore, modern rock, rock, uk metalcore",76,2008
0q9lPhJHW5R9J7RXIJRbTk,reggae rock,54,2008
2HB65P72dFRiOKvbLLcil2,"hollywood, show tunes",61,2008
1WPcVNert9hn7mHsPKDn7j,"chanson, torch song, vintage schlager",58,2008
7iWiAD5LLKyiox2grgfmUT,"alternative metal, melodic metalcore, nu metal, post-grunge, uk metalcore, welsh metal",64,2008
1GAS0rb4L8VTPvizAx2O9J,"alternative hip hop, conscious hip hop, minnesota hip hop",54,2008
0YrtvWJMgSdVrk3SfNjTbx,"alternative rock, canadian indie, chamber pop, indie rock, indietronica, modern rock, seattle indie, washington indie",61,2008
3vAaWhdBR38Q02ohXqaNHT,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",64,2008
2ghByd8ucnRTWceSAnAZ0G,"banda, musica mexicana, norteno",58,2008
2Pfv2w8a20xzC7Dr7QXRqM,"alternative metal, industrial metal, nu metal, rap metal",58,2008
4PYEhkeRZkSSGCrurjzDrX,,51,2008
7okwEbXzyT2VffBmyQBWLz,"latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol",75,2008
4dpARuHxo51G3z768sgnrY,"british soul, pop, pop soul, uk pop",83,2008
3tJnB0s6c3oXPq1SCCavnd,"grupera, latin pop, musica mexicana, ranchera",72,2008
3Mcii5XWf6E0lrY3Uky4cA,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",71,2008
5cudslRGWg0GsXaN79Wifs,"neo-traditional bluegrass, new americana, progressive bluegrass, roots americana",40,2008
74gcBzlQza1bSfob90yRhR,"canadian folk, canadian indie",55,2008
0CEFCo8288kQU7mJi25s6E,"alternative metal, modern rock, post-grunge, rap metal, rap rock",65,2008
1lQO7ePBTp5yOfVK9hicoJ,"banda, musica mexicana, norteno",61,2008
37NqXwtb6nIEqRt4EJSoIO,british soul,56,2008
0CEFCo8288kQU7mJi25s6E,"alternative metal, modern rock, post-grunge, rap metal, rap rock",65,2008
2ye2Wgw4gimLv2eAKyk1NB,"hard rock, metal, old school thrash, rock, thrash metal",79,2008
2bimgkRmsxRhhuWsOnd5rz,"latin christian, mariachi cristiano",61,2008
23zg3TcAtWQy7J6upgbUnj,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",77,2008
39x8gyJjTHiBQklFgVJSV4,"acoustic pop, neo mellow",46,2008
1qwdTaVUdjYJLLoxtFmsqr,"east coast reggae, reggae fusion, reggae rock",49,2008
7gSjFKpVmDgC2MMsnN8CYq,"hip pop, neo soul, r&b, urban contemporary",60,2008
70BYFdaZbEKbeauJ670ysI,"alternative metal, nu metal, post-grunge",67,2008
6dOgQbtNGEOKGXEsAi0puC,,40,2008
4NgNsOXSwIzXlUIJcpnNUp,"canadian pop, canadian singer-songwriter, ectofolk, lilith, permanent wave, pop rock",59,2008
6vWDO969PvNqNYHIOW5v0m,"pop, r&b",82,2008
2lolQgalUvZDfp5vvVtTYV,"adult standards, easy listening, lounge, vocal jazz",63,2008
1iTlOqIrZy8DlvCPJY2sjS,"album rock, dutch prog, dutch rock, nederpop",50,2008
55Aa2cqylxrFIXC767Z865,"hip hop, new orleans rap, pop rap, rap, trap",83,2008
3OsRAKCvk37zwYcnzRf5XF,"downtempo, electronica",65,2008
1qwdTaVUdjYJLLoxtFmsqr,"east coast reggae, reggae fusion, reggae rock",49,2008
0jnsk9HBra6NMjO2oANoPY,"dance pop, miami hip hop, pop, pop rap",76,2008
0aeLcja6hKzb7Uz2ou7ulP,stomp and holler,47,2008
6S58b0fr8TkWrEHOH4tRVu,"ccm, christian alternative rock, christian music",57,2008
25KNo5GDS6ZpLkjasaecA3,"downtempo, electronica, livetronica, trip hop",59,2008
2gUMs9PE8XZVQyzCDqaYmW,"movie tunes, post-teen pop",58,2008
26s8LSolLfCIY88ysQbIuT,"crunk, dirty south rap, gangster rap, memphis hip hop, southern hip hop, tennessee hip hop, trap",61,2008
4LEiUm1SRbFMgfqnQTwUbQ,"chamber pop, eau claire indie, indie folk, melancholia, modern rock",74,2008
5K4W6rqBFWDnAN6FQUkS6x,"chicago rap, hip hop, rap",89,2008
6MF58APd3YV72Ln2eVg710,"classical, early romantic era, german romanticism",59,2008
1vfezMIyCr4XUdYRaKIKi3,"hip pop, r&b, urban contemporary",67,2008
0L5fC7Ogm2YwgqVCRcF1bT,"danish metal, danish rock",67,2008
2y8Jo9CKhJvtfeKOsYzRdT,"mellow gold, soft rock",69,2008
6Wr3hh341P84m3EI8qdn9O,"alternative metal, chicago hardcore, chicago punk, hardcore punk, modern rock, post-grunge, punk",68,2008
74eX4C98E4FCrAMl39qRsJ,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge",60,2008
6ClPIi6VMHv2Q3OZ4R17wV,j-poprock,40,2008
05fG473iIaoy82BF1aGhL8,"alternative metal, nu metal, rap metal, rock",75,2008
2DzRMyWgjuMbYvt5BLbpCo,"contemporary r&b, neo soul, r&b, urban contemporary",56,2008
3RNrq3jvMZxD9ZyoOZbQOD,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",73,2008
7v35CkHBaT1SStgQHl95a0,"ccm, christian alternative rock, christian music",49,2008
4LEiUm1SRbFMgfqnQTwUbQ,"chamber pop, eau claire indie, indie folk, melancholia, modern rock",74,2008
7y97mc3bZRFXzT2szRM4L4,"classical, early romantic era, polish classical",71,2008
0YC192cP3KPCRWx8zr8MfZ,"german soundtrack, orchestral soundtrack, soundtrack",74,2008
3jFjgKOGfVLWfXX8q5wrsg,reggaeton,62,2008
06HL4z0CvFAxyc27GXpf02,pop,100,2008
0GSuGuz8CIQpRZdig9k9Mt,hollywood,42,2008
4M6Z1wubeKtwPqbjJygTOc,"barbadian pop, dance pop, post-teen pop, talent show",50,2008
4OBJLual30L7gRl5UkeRcT,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",71,2008
4UXqAaa6dQYAk18Lv7PEgX,"emo, modern rock, pop, rock",77,2008
3XlIhgydjvC4EniPFZT20j,"contemporary country, country, country dawn, country road",54,2008
7qG3b048QCHVRO5Pv1T5lw,"dance pop, latin pop, mexican pop",75,2008
1sBkRIssrMs1AbVkOJbc7a,"dirty south rap, gangster rap, hip hop, rap, southern hip hop, trap",75,2008
74gcBzlQza1bSfob90yRhR,"canadian folk, canadian indie",55,2008
2HB65P72dFRiOKvbLLcil2,"hollywood, show tunes",61,2008
5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, pop, urban contemporary",87,2008
05fG473iIaoy82BF1aGhL8,"alternative metal, nu metal, rap metal, rock",75,2008
2lolQgalUvZDfp5vvVtTYV,"adult standards, easy listening, lounge, vocal jazz",63,2008
2JLqcc3mwS4Xf7xZuYwK0p,,49,2008
4VMYDCV2IEDYJArk749S6m,"latin hip hop, reggaeton, trap latino, urbano latino",83,2008
5YGY8feqx7naU7z4HrwZM6,pop,82,2009
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2009
1moxjboGR7GNWYIMWsRjgG,"baroque pop, electropop, modern rock, uk alternative pop",73,2009
26T3LtbuGT1Fu9m0eRq5X3,"modern alternative rock, modern rock, pov: indie, punk blues, rock",71,2009
4LEiUm1SRbFMgfqnQTwUbQ,"chamber pop, eau claire indie, indie folk, melancholia, modern rock",74,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
1HY2Jd0NmPuamShAr6KMms,"art pop, dance pop, pop",82,2009
1yxSLGMDHlW21z4YXirZDS,"dance pop, pop, pop rap",77,2009
3nFkdlSjzX9mRTtwJOzDYB,"east coast hip hop, gangster rap, hip hop, pop rap, rap",81,2009
3nFkdlSjzX9mRTtwJOzDYB,"east coast hip hop, gangster rap, hip hop, pop rap, rap",81,2009
5sXaGoRLSpd7VeyZrLkKwt,"indie folk, pop folk, stomp and flutter, stomp and holler",67,2009
49bzE5vRBRIota4qeHtQM8,"alternative metal, christian alternative rock, christian music, christian rock",70,2009
4pADjHPWyrlAF0FA7joK2H,"dance pop, pop, pop rap, post-teen pop",62,2009
74XFHRwlV6OrjEM0A2NCMF,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock",75,2009
3gd8FJtBJtkRxdfbTu19U2,"modern folk rock, modern rock, neo mellow, stomp and holler, uk americana",69,2009
07QEuhtrNmmZ0zEcqE9SF6,"indietronica, pop",65,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2009
5tKXB9uuebKE34yowVaU3C,"dance pop, pop rap, post-teen pop",62,2009
0XKOBt59crntr7HQXXO8Yz,"contemporary country, country, country road",67,2009
3gd8FJtBJtkRxdfbTu19U2,"modern folk rock, modern rock, neo mellow, stomp and holler, uk americana",69,2009
1HY2Jd0NmPuamShAr6KMms,"art pop, dance pop, pop",82,2009
5Pwc4xIPtQLFEnJriah9YJ,"piano rock, pop",80,2009
74XFHRwlV6OrjEM0A2NCMF,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock",75,2009
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2009
4iHNK0tOyZPYnBU7nGAgpQ,"dance pop, pop, urban contemporary",77,2009
5BtHciL0e0zOP7prIHn3pP,"alternative metal, nu metal, post-grunge",67,2009
1xU878Z1QtBldR7ru9owdU,"alternative dance, indie rock, modern rock, neo-synthpop, new rave, rock independant francais, shimmer pop",61,2009
5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, pop, urban contemporary",87,2009
5t28BP42x2axFnqOOMg3CM,"alternative metal, groove metal, nu metal",71,2009
1Cs0zKBU1kc0i8ypK3B9ai,"big room, dance pop, edm, pop, pop dance",85,2009
3KV3p5EY4AvKxOlhGHORLg,"chicago rap, pop rap, r&b, trap, urban contemporary",71,2009
0SD4eZCN4Kr0wQk56hCdh2,"europop, new wave pop, soft rock",65,2009
4LEiUm1SRbFMgfqnQTwUbQ,"chamber pop, eau claire indie, indie folk, melancholia, modern rock",74,2009
1yxSLGMDHlW21z4YXirZDS,"dance pop, pop, pop rap",77,2009
0EmeFodog0BfCgMzAIvKQp,"colombian pop, dance pop, latin pop, pop",84,2009
1qto4hHid1P71emI6Fd8xi,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",75,2009
5OrB6Jhhrl9y2PK0pSV4VP,"dirty south rap, pop rap, rap, southern hip hop, trap",60,2009
6S0dmVVn4udvppDhZIWxCr,"dance pop, miami hip hop, pop",67,2009
4W48hZAnAHVOC2c8WH8pcq,"indietronica, modern rock, shimmer pop",63,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
0XKOBt59crntr7HQXXO8Yz,"contemporary country, country, country road",67,2009
4NiJW4q9ichVqL1aUsgGAN,"alternative metal, metalcore, neon pop punk, pop punk, screamo",66,2009
0zOcE3mg9nS6l3yxt1Y0bK,"neo mellow, piano rock, pop, pop rock",67,2009
0TnOYISbd1XYRBk9myaseg,"dance pop, miami hip hop, pop",80,2009
1Cs0zKBU1kc0i8ypK3B9ai,"big room, dance pop, edm, pop, pop dance",85,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
0jnsk9HBra6NMjO2oANoPY,"dance pop, miami hip hop, pop, pop rap",76,2009
5YGY8feqx7naU7z4HrwZM6,pop,82,2009
0BvkDsjIUla7X0k6CSWh1I,"contemporary country, country, country road, modern country rock",73,2009
7giUHu5pv6YTZgSkxxCcgh,"la indie, stomp and holler",60,2009
5Pwc4xIPtQLFEnJriah9YJ,"piano rock, pop",80,2009
63wjoROpeh5f11Qm93UiJ1,"dance pop, hip pop, r&b, urban contemporary",65,2009
49bzE5vRBRIota4qeHtQM8,"alternative metal, christian alternative rock, christian music, christian rock",70,2009
12Chz98pHFMPJEknJQMWvI,"alternative rock, modern rock, permanent wave, rock",72,2009
0XKOBt59crntr7HQXXO8Yz,"contemporary country, country, country road",67,2009
2IvkS5MXK0vPGnwyJsrEyV,"contemporary country, country, country road, modern country rock",69,2009
6tbjWDEIzxoDsBA1FuhfPW,"dance pop, pop",77,2009
3iOvXCl6edW5Um0fXEBRXy,"downtempo, dream pop, indietronica",64,2009
0TnOYISbd1XYRBk9myaseg,"dance pop, miami hip hop, pop",80,2009
4BYxqVkZyFjtik7crYLg5Q,"contemporary country, country, country road, modern country rock",63,2009
3z6Gk257P9jNcZbBXJNX5i,"indie pop, lilith, piano rock",58,2009
66lH4jAE7pqPlOlzUKbwA0,"contemporary country, country, country dawn, country road",66,2009
3K2zB87GZv1krx031en5VA,"alternative dance, electropop, indietronica, neo-synthpop",60,2009
4NiJW4q9ichVqL1aUsgGAN,"alternative metal, metalcore, neon pop punk, pop punk, screamo",66,2009
2xiIXseIJcq3nG7C8fHeBj,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",71,2009
2Jv5eshHtLycR6R8KQCdc4,"art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america",52,2009
7oPftvlwr6VrsViSDV7fJY,"modern rock, permanent wave, punk, rock",78,2009
1moxjboGR7GNWYIMWsRjgG,"baroque pop, electropop, modern rock, uk alternative pop",73,2009
1yxSLGMDHlW21z4YXirZDS,"dance pop, pop, pop rap",77,2009
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2009
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2009
1qto4hHid1P71emI6Fd8xi,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",75,2009
1yxSLGMDHlW21z4YXirZDS,"dance pop, pop, pop rap",77,2009
3DiDSECUqqY1AuBP8qtaIa,"neo soul, pop, r&b",75,2009
3sgFRtyBnxXD5ESfmbK4dl,"dance pop, pop, pop rap",63,2009
55Aa2cqylxrFIXC767Z865,"hip hop, new orleans rap, pop rap, rap, trap",83,2009
4MSMDY0ClgWqXApU53I1L1,"brooklyn indie, indietronica, modern rock, shimmer pop",53,2009
1HY2Jd0NmPuamShAr6KMms,"art pop, dance pop, pop",82,2009
7gjAu1qr5C2grXeQFFOGeh,"indie rock, indietronica, modern rock, neo-synthpop, shimmer pop",54,2009
49bzE5vRBRIota4qeHtQM8,"alternative metal, christian alternative rock, christian music, christian rock",70,2009
7dGJo4pcD2V6oG8kP0tJRR,"detroit hip hop, hip hop, rap",87,2009
3TNt4aUIxgfy9aoaft5Jj2,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",63,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
1HY2Jd0NmPuamShAr6KMms,"art pop, dance pop, pop",82,2009
1xU878Z1QtBldR7ru9owdU,"alternative dance, indie rock, modern rock, neo-synthpop, new rave, rock independant francais, shimmer pop",61,2009
2aYJ5LAta2ScCdfLhKgZOY,"neon pop punk, pop punk, post-teen pop",55,2009
0TnOYISbd1XYRBk9myaseg,"dance pop, miami hip hop, pop",80,2009
74XFHRwlV6OrjEM0A2NCMF,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock",75,2009
5Y5TRrQiqgUO4S36tzjIRZ,"dance pop, pop, pop rap",75,2009
3smfreCkyJt7bShaTYpG77,"latin pop, spanish pop",62,2009
7xWU2A2lw1xf4zTjKhkrGK,,47,2009
2xiIXseIJcq3nG7C8fHeBj,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",71,2009
2DnqqkzzDKm3vAoyHtn8So,"country, pop rock, post-grunge",57,2009
6tbjWDEIzxoDsBA1FuhfPW,"dance pop, pop",77,2009
1GxkXlMwML1oSg5eLPiAz3,"adult standards, canadian pop, jazz pop, lounge",76,2009
5juOkIIy18sFw9L30syt1Z,"chillwave, indietronica, neo-synthpop",51,2009
1moxjboGR7GNWYIMWsRjgG,"baroque pop, electropop, modern rock, uk alternative pop",73,2009
4NiJW4q9ichVqL1aUsgGAN,"alternative metal, metalcore, neon pop punk, pop punk, screamo",66,2009
7dGJo4pcD2V6oG8kP0tJRR,"detroit hip hop, hip hop, rap",87,2009
5Y5TRrQiqgUO4S36tzjIRZ,"dance pop, pop, pop rap",75,2009
2iojnBLj0qIMiKPvVhLnsH,"dance pop, r&b, southern hip hop, trap, urban contemporary",67,2009
2mUI4K6csTQd3jieswcmiI,"cuatro venezolano, latin pop, modern salsa, musica nicaraguense, salsa, tropical",57,2009
0XKOBt59crntr7HQXXO8Yz,"contemporary country, country, country road",67,2009
5YGY8feqx7naU7z4HrwZM6,pop,82,2009
0BvkDsjIUla7X0k6CSWh1I,"contemporary country, country, country road, modern country rock",73,2009
2pAWfrd7WFF3XhVt9GooDL,"alternative hip hop, east coast hip hop, hip hop, instrumental hip hop",73,2009
4NiJW4q9ichVqL1aUsgGAN,"alternative metal, metalcore, neon pop punk, pop punk, screamo",66,2009
32vWCbZh0xZ4o9gkz4PsEU,"classic country pop, country, country dawn",70,2009
7jy3rLJdDQY21OgRLCZ9sD,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",75,2009
05fG473iIaoy82BF1aGhL8,"alternative metal, nu metal, rap metal, rock",75,2009
0pgvlX0BkfmeirXTDiNmya,"banda, corrido, musica mexicana, norteno, sierreno",67,2009
33ScadVnbm2X8kkUqOkC6Z,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino",79,2009
2Ru6erK9heeCeWQDx0sDmR,,53,2009
1qto4hHid1P71emI6Fd8xi,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",75,2009
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2009
6tbjWDEIzxoDsBA1FuhfPW,"dance pop, pop",77,2009
4pADjHPWyrlAF0FA7joK2H,"dance pop, pop, pop rap, post-teen pop",62,2009
3LKXWvXFWrkwUzJWxzwVpW,"reggaeton, urbano latino",69,2009
7Ln80lUS6He07XvHI8qqHH,"garage rock, modern rock, permanent wave, rock, sheffield indie",84,2009
4xFUf1FHVy696Q1JQZMTRj,"classic oklahoma country, contemporary country, country, country dawn, country road, dance pop, pop",68,2009
1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop",86,2009
1W3FSF1BLpY3hlVIgvenLz,"dirty south rap, hip pop, r&b, southern hip hop, trap, urban contemporary",61,2009
3BmGtnKgCSGYIUhmivXKWX,"dance pop, pop, talent show",73,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
56dO9zeHKuU5Gvfc2kxHNw,"alternative metal, christian rock, nu metal, post-grunge",61,2009
29TCgxO6qzQx4O3pjUIMzn,"piano rock, pov: indie, slc indie",48,2009
5t28BP42x2axFnqOOMg3CM,"alternative metal, groove metal, nu metal",71,2009
49zZ2lRNpfwWfUnASUxCYW,"classic texas country, modern southern rock, roots rock",53,2009
0pgvlX0BkfmeirXTDiNmya,"banda, corrido, musica mexicana, norteno, sierreno",67,2009
07VmOvmuBp9G0gb8BTrpn0,dirty south rap,56,2009
2C6i0I5RiGzDKN9IAF8reh,"banda, musica mexicana, norteno",76,2009
2KsP6tYLJlTBvSUxnwlVWa,"dance pop, pop, pop dance, pop rap",66,2009
3gd8FJtBJtkRxdfbTu19U2,"modern folk rock, modern rock, neo mellow, stomp and holler, uk americana",69,2009
7pGyQZx9thVa8GxMBeXscB,reggae fusion,57,2009
7nU4hB040gTmHm45YYMvqc,"pop, post-teen pop",59,2009
74XFHRwlV6OrjEM0A2NCMF,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock",75,2009
3TNt4aUIxgfy9aoaft5Jj2,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",63,2009
0zOcE3mg9nS6l3yxt1Y0bK,"neo mellow, piano rock, pop, pop rock",67,2009
5OrB6Jhhrl9y2PK0pSV4VP,"dirty south rap, pop rap, rap, southern hip hop, trap",60,2009
3TNt4aUIxgfy9aoaft5Jj2,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",63,2009
3iOvXCl6edW5Um0fXEBRXy,"downtempo, dream pop, indietronica",64,2009
3TVXtAsR1Inumwj472S9r4,"canadian hip hop, canadian pop, hip hop, pop rap, rap",95,2009
1wZtkThiXbVNtj6hee6dz9,"electro latino, reggaeton, trap latino, urbano latino",76,2009
46gyXjRIvN1NL1eCB8GBxo,"modern rock, neon pop punk, pop emo, pop punk",67,2009
0hEurMDQu99nJRq8pTxO14,"neo mellow, singer-songwriter",74,2009
1w5Kfo2jwwIPruYS2UWh56,"alternative metal, alternative rock, grunge, permanent wave, rock",71,2009
3nFkdlSjzX9mRTtwJOzDYB,"east coast hip hop, gangster rap, hip hop, pop rap, rap",81,2009
3TNt4aUIxgfy9aoaft5Jj2,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",63,2009
5MAp6rMiUJjRLXMWtArXRS,"dfw rap, dirty south rap",44,2009
4iHNK0tOyZPYnBU7nGAgpQ,"dance pop, pop, urban contemporary",77,2009
2iojnBLj0qIMiKPvVhLnsH,"dance pop, r&b, southern hip hop, trap, urban contemporary",67,2009
30e8DmahrEamvLbFRPdWmk,"arkansas country, contemporary country, country, country road, modern country rock",61,2009
35hWST2f8cTTFbGzQZzGTZ,,46,2009
3wGRXHdFCbyHhyVbdAWNrd,"corrido, musica mexicana, norteno, sierreno",57,2009
5Pwc4xIPtQLFEnJriah9YJ,"piano rock, pop",80,2009
6XyY86QOPPrYVGvF9ch6wz,"alternative metal, nu metal, post-grunge, rap metal, rock",82,2009
2IvkS5MXK0vPGnwyJsrEyV,"contemporary country, country, country road, modern country rock",69,2009
13y7CgLHjMVRMDqxdx0Xdo,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap",74,2009
4LEiUm1SRbFMgfqnQTwUbQ,"chamber pop, eau claire indie, indie folk, melancholia, modern rock",74,2009
7DhP3bGT7dzr1dCkkH5mTS,"ccm, christian alternative rock, christian music",46,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
2IvkS5MXK0vPGnwyJsrEyV,"contemporary country, country, country road, modern country rock",69,2009
2Pfv2w8a20xzC7Dr7QXRqM,"alternative metal, industrial metal, nu metal, rap metal",58,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
0RqtSIYZmd4fiBKVFqyIqD,"modern rock, post-grunge",68,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
7bPU7cvfoD20ixGD9Qnqki,folk rock,59,2009
0zOuQuYGGcrtDYYy3YFDMr,"atl hip hop, futuristic swag",39,2009
0EmeFodog0BfCgMzAIvKQp,"colombian pop, dance pop, latin pop, pop",84,2009
0fA0VVWsXO9YnASrzqfmYu,"hip hop, ohio hip hop, pop rap, rap",77,2009
06HL4z0CvFAxyc27GXpf02,pop,100,2009
1wZtkThiXbVNtj6hee6dz9,"electro latino, reggaeton, trap latino, urbano latino",76,2009
1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop",86,2009
2WjvvwAX0mdWwq3aFuUdtc,reggae rock,58,2009
64tNsm6TnZe2zpcMVMOoHL,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",69,2009
6e28WiPlKSu1ukkhHCZEnF,movie tunes,44,2009
7oPftvlwr6VrsViSDV7fJY,"modern rock, permanent wave, punk, rock",78,2009
0vWCyXMrrvMlCcepuOJaGI,"neon pop punk, pop punk",58,2009
5c4wQaXkNDqSOTjqX4ExAu,"banda, mariachi, musica mexicana, ranchera, regional mexicano femenil",66,2009
0N0d3kjwdY2h7UVuTdJGfp,"eurodance, europop, german techno, melbourne bounce international",63,2009
6dJeKm76NjfXBNTpHmOhfO,pop,66,2009
5YNi3BopLa4XtYRtzML80L,"banda, musica mexicana, musica sonorense, norteno",62,2009
5jX7X3kRkfJTRqAdT7RcHk,,51,2009
1Cs0zKBU1kc0i8ypK3B9ai,"big room, dance pop, edm, pop, pop dance",85,2009
4UOlRVifrFdQHW9qu5ep8t,"country rap, kansas city hip hop",48,2009
1ZjAT2nTrzDIXFfsQ2hWJk,"alternative metal, nu metal, post-grunge",56,2009
6aZyMrc4doVtZyKNilOmwu,"dance pop, neo mellow, pop",66,2009
4xFUf1FHVy696Q1JQZMTRj,"classic oklahoma country, contemporary country, country, country dawn, country road, dance pop, pop",68,2009
196lKsA13K3keVXMDFK66q,"indie folk, new americana, north carolina indie, north carolina roots, progressive bluegrass, stomp and holler",57,2009
1yxSLGMDHlW21z4YXirZDS,"dance pop, pop, pop rap",77,2009
43sZBwHjahUvgbx1WNIkIz,"alternative metal, nu metal, post-grunge",67,2009
