song_id,song_name,song_duration,song_popularity,artist_id,album_id,year
1S30kHvkkdMkcuCTGSgS41,Nine in the Afternoon - Single Mix,191560,63,20JZFwl6HVl6yg8a4H3ZqK,7Hk9WbjPbN1n2GXaK7aldw,2008
0IktbUcnAGrvD03AWnz3Q8,Lucky,189613,74,4phGZZrJZRo4ElhRtViYdl,04G0YylSjvDQZrjOfE5jA5,2008
4bAFo6r2ODMDoqM5YHV2gM,I Like To Move It,221466,72,085pc2PYOi8bGKj0PNjekA,0a6NsOaOzlrubGl3htyVWG,2008
1GEBsLDvJGw7kviySRI6GX,You Belong With Me,232120,76,06HL4z0CvFAxyc27GXpf02,3EzFY9Rg0PpbADMth746zi,2008
1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,270306,68,5K4W6rqBFWDnAN6FQUkS6x,3WFTGIO6E3Xh4paEOBY9OU,2008
2Jz1X6ZB0gkkCVgmeVGVGp,Na De Na,202866,75,7npqy7rgdX2D3yfVyWExKo,26YeHRhZt1HHM0Ed9I9YFw,2008
6Hn9Uc1mMNfqChXU3txNke,Mad,254533,72,21E3waRsmPlU7jZsS13rcj,6dTn9vJSxVTIGm4Cu5dH4x,2008
5sUCU4eiyf0pplIJ7OGEoc,Beauty School,287840,67,6Ghvu1VvMGScGpOUJBAHNH,1GjjBpY2iDwSQs5bykQI5e,2008
0QRO8Mz2U4nXKBnFybworx,Heaven Sent,228120,64,3bLSAQPeix7Xm2e5Gtn48R,4OIcFaouZZHOK6HDQNPRYV,2008
6c1Bdvp208X0jbLmFnWbkC,Re-Education (Through Labor),222453,69,6Wr3hh341P84m3EI8qdn9O,4ebodSLpRqbuQjpGlDZglH,2008
1sTsuZTdANkiFd7T34H3nb,Human,245373,77,0C0XlULifJtAgn6ZNCW2eu,0Ug5scDXUIgGN8yanDBLQw,2008
5cxp9kjCFyJwzv3lzeX7ku,Inside the Fire,231573,69,3TOqt5oJwL9BE2NG9MEwDa,6hz9f6H7URtoigU517WjD6,2008
2jnZUvhw2LTvDI6YidRVcO,Llamado de Emergencia,239920,79,4VMYDCV2IEDYJArk749S6m,7JeWY0pvC27pCgn5eiSeV6,2008
1q51MejmtLKEv8mABG8XRE,Sexy Can I,204040,66,6gbGGM0E8Q1hE511psqxL0,3JU7Ke4Ftaag8o2njrw8Rs,2008
2YkIDPL5lGhRhomCq4S2RO,My Way - 2008 Remastered,276253,69,1Mxqyy3pSjf8kZZL4QVxS0,3i67sGIVw8EBlgfSRv3Lj2,2008
34dkZZNQJzEJRqPkywYmEY,A Quick One Before the Eternal Worm Devours Connecticut,472695,67,0FRKTwQSToXpCxYMhyUzYY,6MH3CAXp8AN8ELrbex18dM,2008
6ATrsVaZT7XjkCynxM8cTS,Turn My Swag On,206333,64,6GMYJwaziB4ekv1Y6wCDWS,2zwyBK8ea29FqWuY8IiRJu,2008
3TjliM0xQ3fkza0RpINRrq,Crimewave,258453,68,7K3zpFXBvPcvzhj7zlGJdO,7HJSVyFzG1sM02weSAqhdH,2008
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,241373,77,3AQRLZ9PuTAozP28Skbq8V,1r5J0N6Ep181K0i8YuTYgO,2008
4D2cYdHqk8tu65jUig4OcN,Can't Believe It (feat. Lil' Wayne),273826,64,3aQeKQSyrW4qWr35idm0cy,2J2PDIvk1YCTFy0HbJjyr7,2008
6AdLyvisRKHLAwARaZMGr6,Take You There,236693,67,6S0dmVVn4udvppDhZIWxCr,1y6Vw5HI0HmLOY2EtzLiPh,2008
2fywBLXK9GQi8YR8C8d3c4,Fall for You,183600,68,6eouuqqGggqDlYRV63cgPo,3sMhTzlR0pjqVsefzqvbTa,2008
0m3Ze0cy8qBHSsV2exAfCw,Amazing,238333,66,5K4W6rqBFWDnAN6FQUkS6x,3WFTGIO6E3Xh4paEOBY9OU,2008
0w2piYWj1F2bzUftzGJgK9,Paranoid,277906,66,5K4W6rqBFWDnAN6FQUkS6x,3WFTGIO6E3Xh4paEOBY9OU,2008
20AC70RUlVz6A6dCcQ5tRS,Re: Stacks,401413,65,4LEiUm1SRbFMgfqnQTwUbQ,7EJ0OT5ZqybXxcYRa6mccM,2008
0XT70Wk9pP8JZkmJhfntuL,Two Weeks,257346,65,2zgG1GPDvjaBgxeQaVXI14,5Idfe5SehEAZ9uyv9fSKu1,2008
7bzzC7QIfflM9eEj2aqaYX,Blue Ridge Mountains,265773,64,4EVpmkEwrLYEg6jIsiPMIb,5GRnydamKvIeG46dycID6v,2008
0Ps4Eh6SQjeLnubbCsQTDD,Little Bit,273426,67,6oBm8HB0yfrIc9IHbxs6in,65ain97ltDAxldCiOcBtHo,2008
1pLCpA1RN8avJxSD3ZCwhj,Pa' Que La Pases Bien,214120,75,4SsVbpTthjScTS7U2hmr1X,5MLBEmgDNIltSfxvXesq9s,2008
0bhBtXHQX3u6dSAPF59qGx,Flume,219000,65,4LEiUm1SRbFMgfqnQTwUbQ,7EJ0OT5ZqybXxcYRa6mccM,2008
1GLx5tpDdwEFiA7KaikvX2,Beautiful,312986,72,0z4gvV4rjIZ9wHck67ucSV,1Z5oeufZDMMzL8ZlWTZrQg,2008
1XdlLIfwryo38EZ7OzdoEG,Highway 20 Ride,229280,63,6yJCxee7QumYr820xdIsjo,08XFx1OZMZnRCh0JrKTIgT,2008
4BdYvtV6Qg461Vdcyr3j8X,La Borrachera,127320,66,0pgvlX0BkfmeirXTDiNmya,7vWcwj2KErotDLAn5NJIhN,2008
7aohwSiTDju51QmC54AUba,You And I,148400,66,2vm8GdHyrJh2O2MfbQFYG0,26OZ2w8TlwMUmA0GMpQL1U,2008
7wclPheMJAUKn2njmO2s3A,Pork And Beans,189400,62,3jOstUTkEu2JkjvRdBA5Gu,6v8wNjiQDhDijoapXXZ9mZ,2008
6zW2lcSvb5RDzJEauHZHPS,Life is Beautiful,215000,64,3886aFez2HDLkio5tUzmP6,2sHrTFehGvpj3sLoZn9ZBy,2008
3RptaQ5Xb8WvtpItZ2f9Hi,Snuff,276146,71,05fG473iIaoy82BF1aGhL8,0hFWapnP7orzXCMwNU5DuA,2008
3EuiMoY8lTjAvIqNf8Uyr3,Feel Good Drag,187853,64,5v61OSg53KaQxGMpErkBNp,4q76zB2vUHF6Pf2AlxnXQ0,2008
1PLMK1ui86iHHG3FM1N7ue,Diamond Eyes (Boom-Lay Boom-Lay Boom),336112,65,70BYFdaZbEKbeauJ670ysI,320IHgTaLRjvcRhyfmYbk7,2008
5fnOrhQ4KgT5irGCjIccGH,Arthur's Theme (Best That You Can Do),234493,73,695W5F2Ih8dYahLdjVOIoH,0QXYfxXpKeLlr3hueenIHB,2008
5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),238733,66,3fMbdgg4jU18AjLCKBhRSm,1C2h7mLntPSeVYciMRTF4a,2008
5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),193213,70,6vWDO969PvNqNYHIOW5v0m,39P7VD7qlg3Z0ltq60eHp7,2008
3F8xLc6T4VvKH7I6wqVAN2,Lovebug,220693,66,7gOdHgIoIKoe4i9Tta6qdD,4jcRw4qVurxoZcfIYPKDpz,2008
18BajNiyvH6GpYshB0unrm,Should've Been A Cowboy,208413,63,2bA6fzP0lMAQ4kz6CF61w8,3UBjWaGRf6ppcvnJd9M9UC,2008
2bppvcuQhuMcJZHtM9So7r,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",309040,67,23zg3TcAtWQy7J6upgbUnj,2peB0xKYHSlIWc5boFA6PW,2008
1D4PL9B8gOg78jiHg3FvBb,Love Story,236266,80,06HL4z0CvFAxyc27GXpf02,3EzFY9Rg0PpbADMth746zi,2008
0K2WjMLZYr09LKwurGRYRE,"Theme From New York, New York - 2008 Remastered",204906,69,1Mxqyy3pSjf8kZZL4QVxS0,3i67sGIVw8EBlgfSRv3Lj2,2008
1HWbpfmzt1YplLceHgirCv,Virgen,273763,76,70nxnxEqDQIEWneRjg2Q4O,5hVmKtEt52RcmAk6LYB2vJ,2008
56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,266306,65,7gSjFKpVmDgC2MMsnN8CYq,2V99Z0aZgSK6XTbh19UYTU,2008
7FXj7Qg3YorUxdrzvrcY25,Fly Me To The Moon - 2008 Remastered,147520,68,1Mxqyy3pSjf8kZZL4QVxS0,3i67sGIVw8EBlgfSRv3Lj2,2008
3EjuEvxoNgHV6urIdPA4cl,Te Presumo,192973,69,6AcOTCYBMvjKYy4zms0kaC,6rIeG5N7Dr1KxvmCMigPcK,2008
3R8YbAsBsFnGIKL25s6iiO,That Lonesome Song,241720,61,5yhxqYI0JBwUKfXpSEjiM8,3mb6QMOelljOicaqCo4F6i,2008
4b0XF7CDpJEBAdVHMw7amV,Just Got Started Lovin' You,234640,62,3VStI6m5Ig9FAyUaa0lYAP,79uExtsVJH2aNcS2Xu4Cim,2008
0XfFxeXzMkIy5SWAVpOQin,Don't Think I Don't Think About It,183306,62,7FY5V3XMwlNBPitEjXowHQ,4HJ13QK0o292BbCtqww9BK,2008
5zcLnqZbAjDGXX7HNcT1rE,Hate My Life,190546,60,74eX4C98E4FCrAMl39qRsJ,2d4tYx2ulDP1Kgudxsrs7B,2008
3vZUC1m6QVm7urnN6lcF64,Ghosting,285986,65,0e86yPdC41PGRkLp2Q1Bph,0X7S0TEZ5NJsSxmyTnfYi2,2008
6JH9yWhgbm0y9iAJhCslNc,Handlebars,206813,62,0rHiOzaAbw3cCp8D7yjyig,0Q7dUE51rPBQwszngVlqPG,2008
7uPReljrrTaqzDCcx4JHmi,What Kinda Gone,181613,61,1zhIzONVRlTfD1VQRauHMl,1dWIW99cXa2sq9CipTsksd,2008
4gzeYkzuzxuzAUTsGcdjqA,It Won't Be Like This For Long,219000,62,7FY5V3XMwlNBPitEjXowHQ,4HJ13QK0o292BbCtqww9BK,2008
0ful4PHfTIxzXiZSZsXQ0H,Oxford Comma,195733,61,5BvJzeQpmsdsFp4HGUYUEx,7n8NJkGKAl2np1bXiRn0CY,2008
2IyL2CyHoenwQLds5jSuqK,Body On Me,200720,68,5rkVyNGXEgeUqKkB5ccK83,23d3EfXK0OEtfOB61bBz9d,2008
5JDcQAztvZTIkrWoZihgvC,A Drop in the Ocean,220239,70,6CmXhyslohOFRJMtPpRm4O,0yVBYSlNkpWuqB9TheUQEm,2008
78twQ5XCFJMTE37ZSU0gsj,Mercy,219920,61,37NqXwtb6nIEqRt4EJSoIO,6freV6eqxuFjSr3E93Oqtz,2008
06T10fEzN8ZCcqzQZYA184,Gotta Be Somebody,252653,67,6deZN1bslXzeGvOLaLMOIF,0GQ9AZBJSj109gmSdSrviC,2008
3bAoghFUTVwGYXYnzRqhCf,I Don't Care - US Version,221493,63,4Lm0pUvmisUHMdoky5ch2I,3SZrExQkv0QGbNV9MJUna0,2008
5Ssv6DaKrW0HczVqx6zXdl,Diva,200613,64,6vWDO969PvNqNYHIOW5v0m,23Y5wdyP5byMFktZf8AcWU,2008
4wCD0qOFNRu1Q6O3N6ycm4,Crush,213520,69,2C9n4tQgNLhHPhSCmdsQnk,4aZ3Mf9Tza576UhJ9kjYd7,2008
20ORwCJusz4KS2PbTPVNKo,Leavin',216880,63,2Hjj68yyUPiC0HKEOigcEp,2tDCfKFy2YW9N0IwNSRdOJ,2008
6j8gTlbhj9KJSeypNcNAS9,Street Lights,189906,64,5K4W6rqBFWDnAN6FQUkS6x,3WFTGIO6E3Xh4paEOBY9OU,2008
7K4VxvIXXbDbaVn6ARbch1,Boots On,170813,62,56x8mYvS3cyDGAi8N2FxbB,4xw2DKqtMyAde8WoF80WiQ,2008
1O8d2pWtBclzuY3FctBPVa,Closer,237480,68,2qk9voo8llSGYcZ6xrBzKx,5CZR6ljD0x9fTiS4mh9wMp,2008
4zShCKR8dEqLNMTlZkH6zJ,El Bazucazo,219160,65,2usAJ9Mtrw570XlQ5MHJek,38YQoxbWhfJHIz9o0VmcH6,2008
73sWpECi7iZrcISLSRxuaH,High Cost Of Living,345120,60,5yhxqYI0JBwUKfXpSEjiM8,3mb6QMOelljOicaqCo4F6i,2008
4Jn9QEd4nKFPqeCdL4TsZM,Shakin' Hands,219840,63,6deZN1bslXzeGvOLaLMOIF,0GQ9AZBJSj109gmSdSrviC,2008
61ehOd7NByNLD1C5AcQhEb,Swing,217893,61,1GbrJTB56Xs4XQGlmVbaCf,4wJuLhlcMEhnlGechjWanO,2008
6Eu31gddWw0gOGO506pJYA,Fearless,241986,60,06HL4z0CvFAxyc27GXpf02,2dqn5yOQWdyGwOpOIi9O4x,2008
0OaunKfsxkgBvPv68jBbmm,It Wasn't Me,227546,61,5EvFsr3kj42KNv97ZEnqij,04bMI1jl7CB82LkdeHXyEo,2008
2nBWxgSZ79w9l6t2rUg6pl,Call Me,222200,62,70BYFdaZbEKbeauJ670ysI,4PeRcYNYVB1mD4wemj5zld,2008
2gnZad0pb6QtUqMLTj2AjI,Please Don't Leave Me,231560,64,1KCSPY1glIKqW2TotWuXOR,1LOJfNDxQhbpssKx7oM7at,2008
2tQM1BUrXp2kqOM6mN11TC,Mr. Carter,316266,61,55Aa2cqylxrFIXC767Z865,5BGzOpea6At0Nd7tYtYZOP,2008
7z5jPeiVTBP7bGNk3AY7dg,Hasta El Día De Hoy,235480,63,1ZMJSCQw8DIefcLb1FIpY0,27FFh23ETG95tHvD61nGVV,2008
3hb4W4FUPjyWUbYY2Sfih5,976-EVIL,272560,63,6Ghvu1VvMGScGpOUJBAHNH,1GjjBpY2iDwSQs5bykQI5e,2008
6jlqDfX8TQNxcaAz5oxYJA,Shattered (Turn The Car Around),255493,61,1Cq0LAHFfvUTBEtMPXUidI,4zIj9ork17FV1FdYWAr4TG,2008
3IX1c76hbN4iTm9RcItC36,American Boy,284733,60,5T0MSzX9RC5NA6gAI6irSn,2zQdtROzQxwRLRbOS4mNx2,2008
7MwwPyZJ7UKFROj2oVnH6R,Caramelldansen,175333,70,73r19TWxqEnnFf6O1u1e92,5zvb76rGpvP8oDE2n3tytx,2008
2C2AkoaM0KvKuZ2OTTMmNp,Almas Gemelas,210680,67,5L6QAKAkdJIPLsNbItZ2KF,58phrarDe6ZFupwWSkNSqe,2008
2245x0g1ft0HC7sf79zbYN,Lay All Your Love On Me,272506,69,0LcJLqbBmaGUft1e9Mm8HV,2cKZfaz7GiGtZEeQNj1RyR,2008
3UDrV1szZNsxoeb5v7vgIf,Te Ves Fatal,216480,66,5L6QAKAkdJIPLsNbItZ2KF,58phrarDe6ZFupwWSkNSqe,2008
0exb0K7vsjf5bXWLJJhAuF,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",240760,63,3jksrX4oBklxR78ft8gv3j,4XYeXtHzp0x7wzgUyasKBA,2008
4hFSl2YfBUCY7RgZ8OhwCO,In My Arms Instead,318666,59,04DUpHOyQqwbHFyvIhcGi3,5tvHSuAIkmG9UD8jAmnXup,2008
5ecZWU5uQOiCVSnPxBZNmT,7 Things - Single Version,213453,65,5YGY8feqx7naU7z4HrwZM6,0Yu3czJNOQ68fZgkvpjuHL,2008
74wySERHHxB8Ul9A0CNBla,Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,269440,70,0F6wZIBwxstvRk9eQtpvOo,6QtnCAFmqOwR75jOOmU7k9,2008
4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,261506,72,711MCceyCBcFnzjGY4Q7Un,7qVfz4UGONwEd5nQjj0ESN,2008
19QzuPTNZHJ2SEu5LCQTGI,Hometown Glory,271226,64,4dpARuHxo51G3z768sgnrY,59ULskOkBMij4zL8pS7mi0,2008
733ncRLzZQT5UtSPg1QmPc,Sober,251533,66,1KCSPY1glIKqW2TotWuXOR,1LOJfNDxQhbpssKx7oM7at,2008
6RpuNjTsUQo7eByN3kWvYx,Untrust Us,186373,65,7K3zpFXBvPcvzhj7zlGJdO,7HJSVyFzG1sM02weSAqhdH,2008
2MvIMgtWyK88OiPi0J8Dg3,Psychosocial,283400,67,05fG473iIaoy82BF1aGhL8,0hFWapnP7orzXCMwNU5DuA,2008
4t0OI7XrODjSkAu3bTPmWj,Fifteen,294333,59,06HL4z0CvFAxyc27GXpf02,2dqn5yOQWdyGwOpOIi9O4x,2008
2IBF9lQ9lgVai8LkskI5L7,Get Like Me,224546,60,7jFaoqWPhYLrKzjzlpXmUO,4dlnbBnFH9CE6sbyrPP2aR,2008
0X5jHsNHshuHNfAWs1sxQ5,Permitame,185013,71,3LKXWvXFWrkwUzJWxzwVpW,4qWhtKtlyrUVKU3Fvjf3bB,2008
1rp986nzkyAX1wFpxzbwlC,Replay,213826,69,2hRQKC0gqlZGPrmUKbcchR,2aiM53N5DGm5VXnfjswpI7,2008
2vO1wr5wIEHqQmY4jWbuhi,Angel,122706,67,3GBPw9NK25X1Wt2OUvOwY3,3fa8r86AofGDNs1S2d3xgz,2008
4lerOTNr2tFWJCAmmhymhi,No Me Doy Por Vencido,239400,75,4V8Sr092TqfHkfAA5fXXqG,5gCxcHCAA50nboku1ks180,2008
25p1jEwtuplwNIbZkoW5Kv,La Noche Perfecta,187186,60,59Ih0XIAzMXq7Yf9ny3u5t,1wOiaOlSa4ynjXA3NXT4Wf,2008
2mhV4BmW4uZWBS82bzqyFN,Si Yo Fuera Él,168093,67,0GpuSge5ffZ053NhXxgQkV,1AT0D64SmSe6CBCYtRKsBd,2008
67D9O4Oau629qirRXtTWCS,Beautiful Girls,241933,67,6S0dmVVn4udvppDhZIWxCr,1y6Vw5HI0HmLOY2EtzLiPh,2008
65D95SmygxGCQGiI64eaZf,Independent (feat. Lil' Boosie and Lil' Phat),250026,58,6aIm51fHkokqlJn2vzNTH8,06J105KDZyAjOjca0RToRL,2008
3F18I7LhWKxlf1PytSoTBH,Welcome To Heartbreak,262933,63,5K4W6rqBFWDnAN6FQUkS6x,3WFTGIO6E3Xh4paEOBY9OU,2008
6P4XyViJkq9QGEHtzfMIrH,"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",187360,69,5RZjpmuD14JKXvB8Ry1G1u,6QtnCAFmqOwR75jOOmU7k9,2008
2fgbsGWU2Dum08uifQHhiB,Furr,247515,61,72XY3HrDdFfZXNZFCT9Zh1,2DyjbFqAX5Yxoh3EFMMXh7,2008
7rU6Iebxzlvqy5t857bKFq,Plastic Love,294493,66,3WwGRA2o4Ux1RRMYaYDh7N,3lBX7AtzE4JoZaAIBLptRx,2008
5PG3h38oiQLEJlOuOvIs80,Still Not a Player (feat. Joe),236906,63,2Xu7q46Hf02xOoEIm4E1Qs,2hwM2z7y5OWRkCZ9cPaOLq,2008
2qABxQZhfAthNxszLiSsUw,Hell Yeah,247613,65,10n5DVRlZbjbZ5ffpwpn6l,5EgFhEPaTv1PmbTd46uTPG,2008
0CsM8VGDi38kusMv3pxyj1,True - Single Edit,329146,72,2urZrEdsq72kx0UzfYN8Yv,2ZcceaFPxi5CuqoBUfedKn,2008
2gqzkEF88vMclfRZEIOnQO,The Day That Never Comes,476266,59,2ye2Wgw4gimLv2eAKyk1NB,0lf5ceMub7KQhLfGxCdM06,2008
5fJAYWoFgXm26HLNViFiUh,Porcelain,241173,59,3OsRAKCvk37zwYcnzRf5XF,724hO8VLcKOz9b0y18wA8c,2008
33trZRsRCHDPemnACBcLJJ,Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,244226,68,2HB65P72dFRiOKvbLLcil2,6QtnCAFmqOwR75jOOmU7k9,2008
74ft1k0SgskENu7H61ZXdB,"On the Road Again - Live at Austin, Texas - Fall 1979",152706,58,5W5bDNCqJ1jbCgTxDD0Cb3,4Jh0a4YXdXmIMaB0oIWyqv,2008
2IprIjGNRlj3TfqUWCAo0C,Last Christmas,208253,63,06HL4z0CvFAxyc27GXpf02,7vzYp7FrKnTRoktBYsx9SF,2008
5xyACR2lzIyzFepF4qlAas,Not Meant to Be,215400,58,74eX4C98E4FCrAMl39qRsJ,2d4tYx2ulDP1Kgudxsrs7B,2008
46lIt6GmL0VkkbuUyGDbCs,Got Money,244626,59,55Aa2cqylxrFIXC767Z865,5BGzOpea6At0Nd7tYtYZOP,2008
0Ri0LzOMJmqi9HGZE5cRYV,Need U Bad,257426,59,7gSjFKpVmDgC2MMsnN8CYq,2V99Z0aZgSK6XTbh19UYTU,2008
4nI8e3fy1hHvhCvJURv5JI,Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,214906,68,2HB65P72dFRiOKvbLLcil2,6QtnCAFmqOwR75jOOmU7k9,2008
3MldzywZOH4Uci6bq9noyJ,What You Got,243013,62,7fObcBw9VM3x7ntWKCYl0z,5g8W4mhkTV4XZ4YuBmhSr3,2008
2qLMf6TuEC3ruGJg4SMMN6,Lucky,189613,73,4phGZZrJZRo4ElhRtViYdl,1UwzOp5hn3lAbOqsAfXBw8,2008
49dFv4gH1SeY90FySDOwCE,Lollipop,187906,59,3niqfoc7C6lIeCNVz8iZYE,3qEFmt0o13JEKWOEkqDs4u,2008
7MmVXDISr1AEsJTjNiAlMG,Pose,217226,72,4VMYDCV2IEDYJArk749S6m,7JeWY0pvC27pCgn5eiSeV6,2008
4tqeOiyXbb4yJDo1DYisKu,Midnight Train To Memphis,183773,59,3bLSAQPeix7Xm2e5Gtn48R,4OIcFaouZZHOK6HDQNPRYV,2008
5RuCWf4bJC0rqA05b7nWfd,Country Boy,246080,64,4mxWe1mtYIYfP040G38yvS,3HfbZ0TmLbCesnG7tjf6Lh,2008
0Xfo7PfltbOrAiBs0eSCTH,¿Qué Tengo Que Hacer?,218506,71,4VMYDCV2IEDYJArk749S6m,7JeWY0pvC27pCgn5eiSeV6,2008
0NDKrxRuw0H3tZxbpYIhze,I Caught Myself,235440,62,74XFHRwlV6OrjEM0A2NCMF,4DkinXgFtxBHXsgZw3iP1k,2008
5qZ4c1EBVWpmz1GBaks8Uq,Bloodhail,338000,62,0FRKTwQSToXpCxYMhyUzYY,6MH3CAXp8AN8ELrbex18dM,2008
2vPZ4Lklyu75zBR3SgbFNI,Snuff,276146,67,05fG473iIaoy82BF1aGhL8,2ISXjEm0D4chvU2IDNvUqk,2008
1QRKeAlaLqJUeCWMBRP20A,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,230893,69,2HB65P72dFRiOKvbLLcil2,6QtnCAFmqOwR75jOOmU7k9,2008
7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,218946,74,5pKCCKE2ajJHZ9KAiaK11H,3JSWZWeTHF4HDGt5Eozdy7,2008
0sKAZF2T0hD3SfEr0U0rqX,"OK, It's Alright with Me",151506,60,39x8gyJjTHiBQklFgVJSV4,5XEF3r3rrj8lxoEWKSBnke,2008
3df4fSoW5zsdNi5Wf3K5RP,Tú No Eres Para Mi,205666,73,6GRC8segVAr34gm6pjfSoQ,1PKBHS23j0Hujx8C2sCbqo,2008
1dzrG2Vo2LNH4vAQBHxqrT,Flower,206293,58,3OsRAKCvk37zwYcnzRf5XF,724hO8VLcKOz9b0y18wA8c,2008
6M07mzRP5ByQiWexLtR8PU,I'm So Paid,264666,64,0z4gvV4rjIZ9wHck67ucSV,1Z5oeufZDMMzL8ZlWTZrQg,2008
0EBBt2OSiGanyjPMcU5UBW,Under My Skin,199586,60,0L8jXe7QeS9oYUoXbANmX4,0RxiXc9NOzT4H71lTTIb43,2008
2iWfZFAF8BCi0CY4NyuP8D,Gamma Ray,176920,63,3vbKDsSS70ZX9D2OcvbZmS,3D278bVsRcK48RvV5yLVt8,2008
0oHj2DHtNVWEgBqOa1bejc,You've Seen the Butcher,211146,61,6Ghvu1VvMGScGpOUJBAHNH,1GjjBpY2iDwSQs5bykQI5e,2008
2Kh2C5PbekvEilbCOTzTt1,Drinkin' Dark Whiskey,174906,58,3bLSAQPeix7Xm2e5Gtn48R,4OIcFaouZZHOK6HDQNPRYV,2008
5pomCBdsTZSDCFHH8BAUQe,This Is Me,189173,68,6S2OmqARrzebs0tKUEyXyp,1v1i6nqVmLWXKv2a7ByqxJ,2008
2jFglF0pDwhrrXmeWZvmKY,Te amo,233493,75,3JkgQ8Jjwt2mkeOsg5yhqh,2WwacEFBdZJezRAgBMqPWR,2008
0cg3fUhXnhKSxBIfaprbIR,Bob,135626,59,1rXr1ZnvbRoYBaedIl9v4v,4iOZcdVCjvzbqaUIqL6p5c,2008
3WSinoFM0Bmz4ZdbOJCgcG,All I Want for Christmas Is You,256466,58,2lolQgalUvZDfp5vvVtTYV,5XwXBRHD4t7yKAHY5Smb8j,2008
445qQk3nyQwmjf4vzDghKd,Dawn of Time,256453,60,7jgZFR40bWjwOrRCOZFB02,6wmbkqwaT1z87mPMKxxhfN,2008
2PN3gbuBn5WBEwrEJH3xiu,sobeautiful,291133,59,3UVRliakQfa1pMWIsNuiZ8,50kPvqerqvDdl0JoWNMukp,2008
0bTlXQJzw4ddaLQPJ4rGS2,Revelry,201733,64,2qk9voo8llSGYcZ6xrBzKx,5CZR6ljD0x9fTiS4mh9wMp,2008
2YVCkTYJpv5jelYrHYoEG8,I Run To You,256013,60,32WkQRZEVKSzVAAYqukAEA,3MHTGwjWJhfcc3yBnvo6yh,2008
4dt6XKr0xKdPzjFhwB8dBm,That's Life - 2008 Remastered,187226,63,1Mxqyy3pSjf8kZZL4QVxS0,3i67sGIVw8EBlgfSRv3Lj2,2008
7lkeI7MsLOZ5gyh9ejaf3W,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,231720,68,5RZjpmuD14JKXvB8Ry1G1u,6QtnCAFmqOwR75jOOmU7k9,2008
3aSWQJcWnnqgwYbAgidvlV,"I Can't Help Myself (Sugar Pie, Honey Bunch)",163680,62,7fIvjotigTGWqjIz6EP1i4,348K6QH725oW2W78lvSy1Y,2008
4yHFxB8kzzeuNvoouR8N0N,Damaged,244266,59,3FD9VAd0ppjmKbfxF4LzUh,3NSb7dq7re8pssO2ukY1ta,2008
22seP38foydqUMp5Fvkcjm,Inolvidable,222986,72,0vR2qb8m9WHeZ5ByCbimq2,0DFhIlgm33q5dTFoz5uH1v,2008
0AEVupnoNEKPU81AOuPwjS,Esta Noche de Travesuras,210546,68,2TjgzYcbTdsZjbT9OItIeB,41p3yyF17iCI6QjsfGd9rB,2008
6YXG34IWbilypPwjBTOrUC,Can I Have This Dance,243773,67,2gUMs9PE8XZVQyzCDqaYmW,6j8k5gIeWzXapGKTVaZzER,2008
6mugfZWz63m4VwRgW9Pbrd,Zydrate Anatomy,203826,61,1vkJFCwstOoJO7yQ4lTtLK,2D29csBmorIMYOFf60TuZe,2008
2spcFt2UoCNsEuxVa6lC30,Modify,177830,60,4llAOeA6kEF4ytaB2fsmcW,2iKe0QhSWxNuyiUlzmJpTs,2008
7AmJATXFg6Mj2grzZXkqq2,Use ta Be My Girl - Single Version,198173,60,38h03gA85YYPeDPd9ER9rT,4pdU7xetOuKZTvpqW5Kor8,2008
1RG8MABX0VciDk6WYb8pBv,This Afternoon,273493,62,6deZN1bslXzeGvOLaLMOIF,0GQ9AZBJSj109gmSdSrviC,2008
2h8iXIwEdEnQywhFC4q5e5,Show Me What I'm Looking For,240466,59,0OuSnRyi1OkLPkR4AqzJwi,3UEZrwx6H0nszMN2g15JoD,2008
58PWl2rA7lU90UBvDufzWm,3 Peat,199426,57,55Aa2cqylxrFIXC767Z865,5BGzOpea6At0Nd7tYtYZOP,2008
3TQxkQsyJS03EUwl02Qaub,Soulfight,392800,58,5kuJibJcwOC53s3OkoGMRA,6c65k7oQyZ1VIaDvOlOwQT,2008
71w26UK674tLfGtJFfDSjE,Ganas De Ti,174200,70,4SsVbpTthjScTS7U2hmr1X,5MLBEmgDNIltSfxvXesq9s,2008
